AxX,AxY,AxZ,GxX,GxY,GxZ,source_file,label,origine
-0.166408,0.288896,1.013088,4.2,-26.879999,5.95,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.16836,0.279136,1.086776,2.45,-21.42,-4.41,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1708,0.159576,1.142896,14.84,-16.030001,-9.17,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.187392,0.094184,1.103856,16.799999,-11.41,-9.38,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.196664,0.108824,1.063352,5.18,-5.04,-7.0,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1952,0.134688,1.01748,-5.25,-0.49,-6.44,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.189832,0.0366,0.987224,-7.56,3.36,-4.9,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.228872,-0.045384,0.96624,-2.03,1.12,1.4,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.217648,0.02928,1.037976,0.14,-5.74,7.91,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.17812,0.137128,1.082872,-4.13,-3.64,7.49,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1708,0.159576,1.064816,-9.8,5.53,5.74,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.197152,0.132736,0.993568,-5.67,10.57,4.62,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.199592,0.157624,0.987224,0.91,6.93,3.64,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.205448,0.220576,0.975024,-4.83,3.08,-0.84,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.201056,0.182512,0.973072,-3.36,2.1,-5.95,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.196664,0.064904,0.99064,1.61,0.98,-6.16,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.21228,0.041968,0.95648,3.01,-0.07,-2.66,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.208376,0.089792,0.942328,-3.15,-3.43,-0.98,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.203008,0.109312,0.943792,-3.36,-6.02,-1.82,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.205448,0.035136,0.950624,-3.85,-6.58,-0.7,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.220576,0.038064,0.963312,-1.4,-9.73,3.29,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.203008,0.15616,1.013088,-3.92,-14.14,3.43,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.187392,0.201544,1.014064,-7.84,-11.27,0.0,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.177144,0.157136,1.013088,-0.14,-6.09,-3.99,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.201056,0.070272,1.033584,3.57,-6.02,-5.32,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.203984,0.075152,1.045784,3.85,-6.79,-4.41,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1952,0.101992,1.05164,-3.01,-4.06,-5.6,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.190808,0.057096,1.037976,2.73,0.49,-5.88,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.198616,0.028304,1.006256,3.36,3.08,-4.48,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1952,0.045384,0.98088,0.42,3.78,-1.96,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.20252,0.0854,0.946232,3.15,4.13,-1.05,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.210328,0.079056,0.915976,6.86,0.14,-1.47,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.214232,0.074664,0.926224,1.47,-5.88,-0.63,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.206912,0.074176,1.007232,-2.59,-12.95,-0.21,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.184952,0.054656,1.047248,-0.28,-10.43,0.42,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.174704,0.065392,1.042856,4.97,-5.11,1.96,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.183976,0.096624,1.008696,3.57,-0.91,2.52,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.194712,0.147864,0.98088,0.84,-0.63,1.26,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.193248,0.140056,0.984784,2.59,-3.5,-1.47,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.193248,0.090768,0.977952,6.02,-5.88,-2.94,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.1952,0.09272,0.984296,5.74,-7.84,-2.66,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.191296,0.086864,1.018944,3.92,-8.75,-2.24,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.179584,0.076616,1.052616,-2.45,-6.86,-1.47,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.179096,0.069296,1.049688,-2.87,-3.64,-0.42,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.178608,0.08296,1.036024,2.31,-1.19,0.63,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.189832,0.091744,1.014064,1.05,-1.26,0.49,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.19032,0.132248,1.01992,-3.99,-4.2,-0.49,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.171776,0.122488,1.035536,-5.95,-3.64,-2.1,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.184952,0.054656,1.036512,3.78,-2.1,-1.75,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.183,0.047336,1.031632,4.41,-0.28,0.63,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.189832,0.081984,1.023336,-0.28,0.98,2.8,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.186416,0.119072,1.010648,-0.21,1.68,2.45,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.193248,0.083936,0.999912,2.87,1.68,1.4,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.214232,0.033184,0.979904,6.72,1.61,3.57,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.202032,0.086864,0.982832,5.67,-1.61,6.23,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.191296,0.155672,0.985272,-1.82,-1.33,5.32,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.16836,0.15616,0.986736,1.47,17.85,2.31,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.180072,0.1098,0.967704,2.1,1.82,0.42,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.19032,0.074176,0.955504,-0.56,1.89,1.47,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.208864,0.078568,0.930616,-1.4,1.54,3.43,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.204472,0.128832,0.913048,0.91,-0.21,4.2,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.211304,0.142496,0.90768,0.98,-4.06,3.22,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.210816,0.154696,0.93452,2.52,-9.73,2.66,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.211304,0.192272,0.983808,1.4,-14.84,1.19,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.176656,0.220088,1.043344,2.03,-17.43,-2.59,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.166896,0.158112,1.0736,1.47,-14.28,-6.02,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.157136,0.078568,1.103368,1.82,-10.57,-5.6,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.155184,0.064416,1.10044,3.43,-6.51,-3.64,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.14152,0.085888,1.0736,3.71,-0.07,-2.38,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.148352,0.110776,1.04188,4.27,2.45,-2.38,Expelliarmus_059_20260717_131731_715225,Expelliarmus,xiao
-0.549976,0.002928,0.884256,2.31,-2.73,1.33,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.556808,0.011712,0.872544,-1.12,-2.1,0.91,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.555344,-0.00488,0.886696,1.82,-3.29,0.28,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.555344,-0.0122,0.902312,2.1,-3.15,0.7,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.555344,0.00244,0.903776,3.29,-2.8,1.05,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.546072,0.010736,0.912072,2.8,-0.7,0.84,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.549488,0.008296,0.922808,1.19,0.63,0.35,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.54412,0.015128,0.915488,2.59,2.8,0.21,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.544608,0.02196,0.895968,2.31,5.11,-0.49,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.551928,0.014152,0.88328,2.52,6.16,-1.19,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.550952,0.006832,0.8784,1.54,6.23,-1.47,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.546072,-0.007808,0.864736,1.61,6.65,-1.68,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.55388,-0.027328,0.853512,0.14,5.88,-0.63,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.558272,-0.015128,0.850584,0.49,3.92,0.49,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.552416,-0.004392,0.85644,2.03,3.22,0.63,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.55632,0.002928,0.850584,1.54,3.57,0.49,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.559736,-0.003904,0.838384,2.31,3.5,0.21,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.55632,0.012688,0.82716,0.56,2.17,-0.07,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.559248,0.008784,0.84424,-0.84,0.28,-0.7,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.558272,-0.009272,0.853512,1.54,-1.26,-1.05,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.566568,-0.033184,0.850096,1.89,-0.98,-0.28,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.566568,-0.032208,0.859368,2.66,-1.61,1.68,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.569984,-0.005856,0.865224,2.94,-0.35,2.8,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.571936,0.016592,0.855952,4.13,0.77,2.52,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
-0.56852,0.025864,0.85888,3.64,0.14,1.75,Expelliarmus_060_20260717_131745_692826,Expelliarmus,xiao
